Loan_Status,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
Fully_Paid,449372,Short_Term,745,3880940,5_years,Rent,Buy_House,15200.19,22.1,42,14,0,879187,1972872,0,0
Fully_Paid,343420,Short_Term,722,1019502,6_years,Rent,Debt_Consolidation,15377.46,17,8,14,1,125780,384296,1,0
Fully_Paid,99999999,Short_Term,688,828305,<_1_year,Rent,Home_Improvements,5791.2,12.7,12,4,0,67868,87208,0,0
Fully_Paid,426910,Long_Term,674,1236824,10+_years,Own_Home,Debt_Consolidation,37620,13.9,31,15,0,105849,392810,0,0
Not_Paid,187000,Short_Term,722,1307371,9_years,Rent,Medical_Bills,27781.8,38.1,42,32,0,372115,1994784,0,0
Fully_Paid,356092,Long_Term,721,1345428,10+_years,Home_Mortgage,Debt_Consolidation,30047.74,15.4,18,13,0,403237,611952,0,0
Fully_Paid,344850,Long_Term,686,2053007,10+_years,Home_Mortgage,Debt_Consolidation,22583.02,12.9,7,12,0,138244,291060,0,0
Fully_Paid,380028,Long_Term,717,1467256,10+_years,Home_Mortgage,Debt_Consolidation,39615.76,22.4,54,15,0,330258,480414,0,0
Not_Paid,560516,Long_Term,725,1355403,10+_years,Home_Mortgage,Debt_Consolidation,18185.09,22.3,7,8,0,527440,890252,0,0
Fully_Paid,211508,Short_Term,699,653752,10+_years,Rent,Other,12748.24,12.4,31,9,2,0,0,0,1
Fully_Paid,99999999,Short_Term,750,1997907,6_years,Home_Mortgage,Home_Improvements,25473.3,11,59,7,1,81111,206426,1,0
Fully_Paid,264264,Short_Term,732,1141140,1_year,Rent,Debt_Consolidation,13313.3,23.3,46,6,0,196916,308132,0,0
Fully_Paid,103070,Short_Term,748,1390952,10+_years,Home_Mortgage,Debt_Consolidation,13329.83,32.4,57,16,0,150081,569734,0,0
Fully_Paid,448008,Short_Term,747,1315522,<_1_year,Home_Mortgage,Debt_Consolidation,22911.72,19,35,10,0,338257,757592,0,0
Fully_Paid,396506,Long_Term,712,1521976,10+_years,Home_Mortgage,Debt_Consolidation,29551.65,22.2,21,9,0,431414,649594,0,0
Fully_Paid,33792,Short_Term,694,1206500,6_years,Home_Mortgage,Home_Improvements,17695.46,20.6,38,10,0,74556,205040,0,0
Fully_Paid,322014,Short_Term,717,1038255,7_years,Rent,Debt_Consolidation,21630.36,14.6,45,11,0,135679,382228,0,0
Fully_Paid,87648,Short_Term,751,1741008,2_years,Rent,Debt_Consolidation,7196.25,15.2,55,6,0,33877,175098,0,0
Fully_Paid,324720,Short_Term,702,6027598,10+_years,Home_Mortgage,Debt_Consolidation,78358.66,34.9,69,20,0,318896,448118,0,0
Fully_Paid,99999999,Short_Term,738,1030826,4_years,Rent,Debt_Consolidation,9019.87,23.6,63,8,0,92853,194414,0,0
Not_Paid,263758,Short_Term,690,1290841,6_years,Rent,Debt_Consolidation,20653.38,10.7,36,9,1,141892,457666,1,0
Fully_Paid,111914,Short_Term,692,1005100,2_years,Rent,Other,20688.15,15.7,22,14,0,38817,201520,0,0
Fully_Paid,525052,Short_Term,740,2380586,10+_years,Home_Mortgage,Debt_Consolidation,15652.39,34.1,19,8,0,552919,772288,0,0
Fully_Paid,265518,Short_Term,726,1093450,4_years,Rent,Debt_Consolidation,17859.62,21,46,5,0,255778,311740,0,0
Not_Paid,425128,Short_Term,733,3608803,4_years,Home_Mortgage,Debt_Consolidation,24991.08,20.1,41,7,1,100073,217382,1,0
Fully_Paid,608784,Short_Term,722,2121882,6_years,Home_Mortgage,Debt_Consolidation,23517.63,25.8,57,11,0,451497,628342,0,0
Not_Paid,209198,Long_Term,6930,926554,4_years,Rent,Debt_Consolidation,20306.82,21.8,34,14,1,141379,253792,1,0
Fully_Paid,397188,Short_Term,713,1124363,10+_years,Home_Mortgage,Debt_Consolidation,10400.41,11,67,8,0,353514,716848,0,0
Fully_Paid,179168,Short_Term,742,967271,6_years,Rent,Debt_Consolidation,20957.57,20.5,24,8,0,102049,203742,0,0
Fully_Paid,435556,Short_Term,739,1128486,4_years,Rent,Debt_Consolidation,12883.52,21,14,9,0,186694,317900,0,0
Fully_Paid,319990,Long_Term,711,1650511,3_years,Home_Mortgage,Home_Improvements,14716.83,15.8,39,9,0,8284,195910,0,0
Fully_Paid,330308,Short_Term,707,1236121,5_years,Home_Mortgage,Debt_Consolidation,16378.57,30.8,23,15,0,281143,376332,0,0
Not_Paid,168960,Short_Term,649,1252043,10+_years,Own_Home,Home_Improvements,17946.07,20.3,67,9,1,23389,246136,1,0
Not_Paid,321882,Short_Term,735,1389945,10+_years,Home_Mortgage,Debt_Consolidation,29536.26,17,27,8,0,225739,278960,0,0
Fully_Paid,225214,Short_Term,723,1653285,<_1_year,Rent,Other,13556.88,10.4,13,5,0,158042,236412,0,0
Fully_Paid,295394,Short_Term,738,2319216,7_years,Rent,Debt_Consolidation,13393.48,19.7,28,7,0,270484,451924,0,0
Fully_Paid,267608,Long_Term,656,581286,10+_years,Rent,Debt_Consolidation,8331.69,21.6,28,7,0,259160,399564,0,0
Fully_Paid,216876,Short_Term,735,1236197,10+_years,Home_Mortgage,Debt_Consolidation,25547.97,22.5,68,13,0,405574,826760,0,0
Fully_Paid,676434,Long_Term,617,14118007,10+_years,Home_Mortgage,Debt_Consolidation,63531.06,22.5,55,18,0,1224702,2017180,0,0
Not_Paid,323664,Short_Term,7400,2702104,7_years,Home_Mortgage,Debt_Consolidation,57644.86,16,17,21,0,1015721,1771220,0,0
Fully_Paid,99999999,Short_Term,710,1081556,10+_years,Rent,Debt_Consolidation,16673.83,17.2,25,14,0,303012,465322,0,0
Not_Paid,325644,Long_Term,6880,1308055,10+_years,Rent,Debt_Consolidation,11990.52,22.4,76,4,1,235163,411334,1,0
Fully_Paid,99999999,Short_Term,741,1011940,8_years,Rent,Debt_Consolidation,10541.01,23.4,40,6,0,206264,273262,0,0
Fully_Paid,99999999,Long_Term,670,967081,5_years,Home_Mortgage,Debt_Consolidation,9670.81,21.4,50,9,0,318345,392150,0,0
Fully_Paid,248996,Long_Term,731,754528,2_years,Home_Mortgage,Debt_Consolidation,15341.93,14.8,16,11,0,113962,318758,0,0
Fully_Paid,155474,Short_Term,714,2301888,10+_years,Home_Mortgage,Home_Improvements,56588.08,29.1,16,10,0,485222,653290,0,0
Fully_Paid,99999999,Short_Term,742,795207,10+_years,Home_Mortgage,Debt_Consolidation,12259.37,14.2,19,22,0,132734,421102,0,0
Fully_Paid,216964,Short_Term,739,843201,10+_years,Own_Home,Debt_Consolidation,15599.19,10.3,48,13,2,163457,312290,1,0
Fully_Paid,435820,Short_Term,722,1166809,10+_years,Rent,Debt_Consolidation,14585.16,16.4,42,11,0,169442,252846,0,0
Not_Paid,222596,Short_Term,7080,1057331,<_1_year,Rent,Debt_Consolidation,11013.92,15.9,55,12,0,134045,366960,0,0
Fully_Paid,247698,Short_Term,735,651035,3_years,Home_Mortgage,Debt_Consolidation,1676.56,20.5,33,7,0,83733,461736,0,0
Fully_Paid,187858,Short_Term,734,733989,<_1_year,Rent,Debt_Consolidation,19022.42,11.3,77,12,3,141759,371360,3,0
Fully_Paid,99999999,Short_Term,742,769804,1_year,Rent,Medical_Bills,5087.06,10.3,76,8,0,171114,400290,0,0
Fully_Paid,369908,Short_Term,703,1296902,4_years,Home_Mortgage,Debt_Consolidation,9553.77,16.7,44,8,0,258761,306988,0,0
Fully_Paid,99999999,Long_Term,727,899555,7_years,Rent,Debt_Consolidation,10344.93,19,70,10,0,94430,185966,0,0
Not_Paid,441584,Long_Term,7160,2764918,10+_years,Home_Mortgage,Other,35713.54,33.9,13,9,1,255892,362230,1,0
Not_Paid,716804,Short_Term,678,1683077,10+_years,Home_Mortgage,Debt_Consolidation,18513.98,15.4,3,9,0,373882,763510,0,0
Fully_Paid,99999999,Short_Term,745,936795,7_years,Home_Mortgage,Debt_Consolidation,8899.6,20.8,25,6,0,2945,283822,0,0
Fully_Paid,268180,Short_Term,732,1408907,5_years,Rent,Debt_Consolidation,13971.84,15.1,23,10,0,199063,736406,0,0
Fully_Paid,99999999,Long_Term,706,2877645,10+_years,Home_Mortgage,Debt_Consolidation,26858.02,24.9,69,10,0,825569,1062160,0,0
Fully_Paid,330308,Short_Term,722,1717258,2_years,Home_Mortgage,Debt_Consolidation,5395.24,20.2,49,12,0,466773,807884,0,0
Fully_Paid,49478,Short_Term,685,922412,3_years,HaveMortgage,Other,25058.72,7.4,15,12,0,250097,442772,0,0
Not_Paid,138688,Short_Term,683,1358158,<_1_year,Home_Mortgage,Other,21504.01,10.6,3,7,0,18392,72182,0,0
Not_Paid,161920,Short_Term,706,524438,2_years,Rent,Debt_Consolidation,4064.29,16.6,62,8,0,141132,168300,0,0
Fully_Paid,600182,Long_Term,660,1439820,10+_years,Home_Mortgage,Debt_Consolidation,40314.96,33.4,2,17,0,129732,868340,0,0
Fully_Paid,223696,Short_Term,747,734122,10+_years,Rent,Debt_Consolidation,5255.21,19.6,75,9,0,154698,857010,0,0
Fully_Paid,99999999,Short_Term,712,1175511,10+_years,Rent,Business_Loan,12636.71,31.3,28,8,0,190608,761024,0,0
Fully_Paid,224928,Short_Term,727,777024,2_years,Rent,Debt_Consolidation,10165.95,17.4,25,6,0,228798,299002,0,0
Fully_Paid,317680,Long_Term,725,2857980,<_1_year,Home_Mortgage,Debt_Consolidation,28818.06,18.5,49,11,0,266570,573738,0,0
Fully_Paid,267278,Short_Term,743,1654254,1_year,Rent,Debt_Consolidation,13482.21,17,23,18,0,203490,738628,0,0
Not_Paid,145794,Short_Term,747,765206,<_1_year,Rent,Debt_Consolidation,21935.88,37.9,72,16,0,84018,804012,0,0
Not_Paid,257884,Long_Term,670,1206348,2_years,Home_Mortgage,Debt_Consolidation,8907.01,22.3,22,10,0,177460,210540,0,0
Fully_Paid,360316,Short_Term,747,1865097,5_years,Rent,Debt_Consolidation,22381.24,16.7,5,18,0,210368,1360832,0,0
Fully_Paid,347490,Long_Term,725,956593,1_year,Home_Mortgage,Home_Improvements,11463.27,20.1,38,13,0,558277,1539120,0,0
Fully_Paid,111254,Short_Term,736,672524,10+_years,Home_Mortgage,Debt_Consolidation,8126.3,16.4,75,5,1,101422,151338,1,0
Fully_Paid,446468,Long_Term,710,1735137,7_years,Home_Mortgage,Medical_Bills,33256.84,24.5,2,13,0,1909139,2805286,0,0
Fully_Paid,208318,Short_Term,734,1011408,9_years,Rent,Other,18374.14,18.5,46,11,0,105165,180158,0,0
Fully_Paid,274604,Short_Term,715,1081214,2_years,Rent,Debt_Consolidation,13064.59,16.3,39,5,1,34694,64812,1,0
Not_Paid,314182,Short_Term,713,804536,10+_years,Rent,Debt_Consolidation,14683.01,14.7,59,11,0,197239,354618,0,0
Fully_Paid,397628,Short_Term,737,1564384,10+_years,Rent,Debt_Consolidation,11146.35,18,25,11,0,29602,283338,0,0
Fully_Paid,531718,Long_Term,721,1215563,6_years,Rent,Debt_Consolidation,17119,9.5,64,9,0,444353,648010,0,0
Fully_Paid,99999999,Long_Term,669,1146612,5_years,Home_Mortgage,Debt_Consolidation,25703.2,7.4,33,14,0,251294,427284,0,0
Fully_Paid,524084,Long_Term,722,2640316,10+_years,Home_Mortgage,Debt_Consolidation,34984.13,18.2,29,18,0,499263,958694,0,0
Fully_Paid,401632,Short_Term,721,2408725,10+_years,Home_Mortgage,Debt_Consolidation,31915.63,31.8,59,19,0,576365,1088692,0,0
Not_Paid,103664,Long_Term,7270,1492032,3_years,Rent,Medical_Bills,14000.34,19.1,60,5,1,114,64790,1,0
Fully_Paid,306636,Long_Term,684,1418730,9_years,Own_Home,Debt_Consolidation,20689.86,17.4,14,9,0,155990,453816,0,0
Fully_Paid,87208,Short_Term,707,1977254,10+_years,Home_Mortgage,Other,45311.77,22.6,41,13,0,316160,416460,0,0
Fully_Paid,99999999,Short_Term,732,649306,1_year,Rent,Debt_Consolidation,9360.92,10.6,30,11,0,112480,217448,0,0
Fully_Paid,99999999,Short_Term,730,1208020,8_years,Home_Mortgage,Debt_Consolidation,16610.18,14.5,72,8,0,207727,289784,0,0
Fully_Paid,192434,Short_Term,729,755896,4_years,Home_Mortgage,Debt_Consolidation,17574.62,19.8,60,19,0,313538,623810,0,0
Fully_Paid,319814,Short_Term,685,768588,10+_years,Home_Mortgage,Debt_Consolidation,9671.38,22.9,34,8,1,123177,409860,1,0
Not_Paid,216172,Long_Term,703,709441,<_1_year,Rent,Debt_Consolidation,16021.56,37.1,22,17,0,205238,529254,0,0
Fully_Paid,327888,Short_Term,711,1321488,10+_years,Home_Mortgage,Debt_Consolidation,28852.45,15.7,9,9,0,109193,172722,0,0
Fully_Paid,216920,Short_Term,690,990394,10+_years,Rent,Debt_Consolidation,23026.48,16.9,37,13,0,234232,356862,0,0
Fully_Paid,211992,Short_Term,710,686527,<_1_year,Rent,Debt_Consolidation,13158.45,14.5,55,7,0,255816,311124,0,0
Fully_Paid,99999999,Short_Term,742,764788,5_years,Home_Mortgage,Debt_Consolidation,15359.41,13.8,32,16,0,88369,289850,0,0
Not_Paid,159720,Short_Term,665,478990,5_years,Own_Home,Medical_Bills,8901.12,22.6,21,6,0,15105,185966,0,0
Fully_Paid,99999999,Short_Term,739,683734,10+_years,Home_Mortgage,Home_Improvements,10882.63,15.5,14,7,0,281561,380424,0,0
Fully_Paid,440462,Short_Term,746,2237592,2_years,Home_Mortgage,Debt_Consolidation,16502.26,16.8,28,11,0,143735,267564,0,0
Fully_Paid,265584,Long_Term,642,1796716,10+_years,Home_Mortgage,Debt_Consolidation,748.79,22.6,32,11,0,246297,639430,0,0
Fully_Paid,99999999,Long_Term,721,1985196,10+_years,Rent,Debt_Consolidation,10405.73,17.5,11,11,0,270522,675092,0,0
Not_Paid,618090,Long_Term,630,3396535,5_years,Home_Mortgage,Debt_Consolidation,52363.43,16.3,6,8,0,99503,232760,0,0
Not_Paid,176484,Short_Term,709,704976,5_years,Rent,Debt_Consolidation,16508.15,19.9,77,8,1,95418,116908,1,0
Not_Paid,425854,Short_Term,707,819356,7_years,Home_Mortgage,Debt_Consolidation,19664.81,13.1,53,13,0,175484,390764,0,0
Fully_Paid,99999999,Long_Term,654,1068731,5_years,Rent,Debt_Consolidation,21374.43,22.5,13,12,0,503063,720896,0,0
Not_Paid,267454,Long_Term,669,1154934,3_years,Home_Mortgage,Debt_Consolidation,22136.33,17.6,14,6,0,617956,737660,0,0
Fully_Paid,115962,Short_Term,743,738891,7_years,Home_Mortgage,Debt_Consolidation,16563.44,17.3,8,11,0,141322,619828,0,0
Fully_Paid,99999999,Short_Term,737,561963,10+_years,Home_Mortgage,Debt_Consolidation,14517.33,29,28,15,0,306983,784674,0,0
Fully_Paid,52822,Short_Term,740,756656,5_years,Rent,Other,9029.37,16.5,34,8,0,294614,380732,0,0
Fully_Paid,720126,Short_Term,676,1920919,10+_years,Own_Home,Debt_Consolidation,31855.21,24.3,5,25,0,554401,1017346,0,0
Fully_Paid,344960,Short_Term,720,1154440,7_years,Home_Mortgage,Debt_Consolidation,18663.32,17.7,4,11,0,277001,622798,0,0
Not_Paid,265276,Long_Term,705,1336384,3_years,Rent,Debt_Consolidation,10256.77,9.1,38,14,0,54701,151162,0,0
Fully_Paid,135212,Short_Term,711,1070403,<_1_year,Rent,Buy_a_Car,14628.86,8.9,33,9,0,84664,112684,0,0
Fully_Paid,172304,Short_Term,716,1209065,2_years,Rent,Debt_Consolidation,6901.75,17.7,15,3,0,85120,226050,0,0
Not_Paid,174086,Short_Term,7460,638951,5_years,Rent,Debt_Consolidation,6070.12,18.6,43,9,0,84759,321772,0,0
Fully_Paid,481580,Short_Term,749,2174075,8_years,Home_Mortgage,Debt_Consolidation,40220.34,21,13,9,0,441427,958980,0,0
Not_Paid,111716,Short_Term,6950,630819,2_years,Rent,Debt_Consolidation,7885.19,13.2,72,6,0,140714,180444,0,0
Fully_Paid,108658,Short_Term,710,1042606,5_years,Home_Mortgage,Debt_Consolidation,5195.55,16.8,73,7,0,137199,223762,0,0
Fully_Paid,133870,Short_Term,717,1156074,7_years,Home_Mortgage,Debt_Consolidation,11849.73,11.9,74,6,1,50198,149402,1,0
Fully_Paid,65582,Short_Term,721,1321754,10+_years,Home_Mortgage,Buy_a_Car,24122.02,30,25,15,1,250211,482856,0,1
Fully_Paid,179564,Short_Term,743,1512077,6_years,Home_Mortgage,Debt_Consolidation,25226.68,17.7,27,10,0,767923,1107304,0,0
Fully_Paid,281908,Short_Term,733,3290610,8_years,Home_Mortgage,Debt_Consolidation,20895.44,15.4,6,15,0,702525,1427074,0,0
Fully_Paid,99999999,Long_Term,731,2059695,7_years,Rent,Debt_Consolidation,18194.02,16.7,28,9,0,224808,476740,0,0
Fully_Paid,334092,Short_Term,715,1029097,10+_years,Rent,Debt_Consolidation,17752.08,22.2,15,3,0,120251,144738,0,0
Not_Paid,151184,Short_Term,7400,1025886,2_years,Rent,Other,7104.29,10,7,8,0,169423,496628,0,0
Fully_Paid,288156,Short_Term,694,836627,5_years,Home_Mortgage,Debt_Consolidation,12270.58,24.7,60,10,0,250458,389290,0,0
Fully_Paid,99999999,Short_Term,750,2215590,7_years,Home_Mortgage,Debt_Consolidation,12961.23,25.5,53,12,0,263359,1622082,0,0
Not_Paid,789096,Long_Term,695,3863080,2_years,Home_Mortgage,Business_Loan,42493.88,19.7,3,13,0,536959,712184,0,0
Fully_Paid,99999999,Short_Term,740,750044,10+_years,Home_Mortgage,Home_Improvements,5062.74,11,31,12,0,132924,388674,0,0
Fully_Paid,337986,Short_Term,674,1945980,10+_years,Home_Mortgage,Other,6048.65,17.8,4,9,0,261402,1215588,0,0
Not_Paid,248864,Short_Term,7300,978690,3_years,Home_Mortgage,Debt_Consolidation,2764.88,19.5,79,5,0,113867,253088,0,0
Fully_Paid,90112,Short_Term,741,972705,1_year,Rent,Debt_Consolidation,1459.01,16.1,46,9,0,97451,561352,0,0
Fully_Paid,99999999,Short_Term,681,768094,10+_years,Rent,Debt_Consolidation,24387.07,16.5,68,8,1,172729,344828,1,0
Fully_Paid,330924,Short_Term,686,3048512,<_1_year,Rent,Debt_Consolidation,57413.63,16.3,7,25,0,289883,488576,0,0
Fully_Paid,542476,Short_Term,688,1356752,4_years,Home_Mortgage,Debt_Consolidation,19299.82,38.1,6,4,0,183065,346940,0,0
Fully_Paid,106216,Short_Term,732,718675,6_years,Home_Mortgage,Debt_Consolidation,8983.58,16.7,61,9,1,97926,225434,1,0
Fully_Paid,222244,Long_Term,719,1510177,5_years,Home_Mortgage,Debt_Consolidation,11628.38,11.3,26,9,1,75506,150986,0,1
Fully_Paid,171776,Short_Term,748,1112640,9_years,Rent,Debt_Consolidation,11126.4,13.7,16,8,0,109041,1002034,0,0
Fully_Paid,180356,Short_Term,744,667584,8_years,Rent,Debt_Consolidation,12294.71,15.8,49,12,0,177004,457490,0,0
Not_Paid,215094,Short_Term,7370,1114806,10+_years,Own_Home,Debt_Consolidation,4496.35,17,55,6,0,150727,397562,0,0
Fully_Paid,398046,Short_Term,749,769272,5_years,Home_Mortgage,Debt_Consolidation,7628.69,44,9,16,0,342247,908930,0,0
Fully_Paid,99999999,Short_Term,666,967955,7_years,Rent,Other,20085.09,20.5,25,13,0,157871,233178,0,0
Fully_Paid,99999999,Short_Term,742,1598375,10+_years,Home_Mortgage,Debt_Consolidation,28370.99,24.4,14,14,0,924540,1829916,0,0
Fully_Paid,429968,Short_Term,748,3861902,5_years,Home_Mortgage,Home_Improvements,23074.74,43.9,58,7,0,157244,1655192,0,0
Not_Paid,362318,Long_Term,6540,1027444,1_year,Rent,Debt_Consolidation,28083.33,24.6,23,10,0,131119,201102,0,0
Not_Paid,48862,Short_Term,688,690422,<_1_year,Own_Home,Other,18066.15,33.1,29,11,0,359309,602096,0,0
Not_Paid,431684,Long_Term,7280,1714959,10+_years,Home_Mortgage,Debt_Consolidation,8860.65,20.3,41,11,0,251503,437250,0,0
Fully_Paid,248248,Short_Term,720,1864280,5_years,Rent,Debt_Consolidation,20973.15,15.4,17,11,0,15048,152812,0,0
Fully_Paid,99999999,Short_Term,698,1312178,10+_years,Home_Mortgage,Debt_Consolidation,16839.51,14.2,21,9,0,180633,258214,0,0
Fully_Paid,99999999,Short_Term,708,3893480,10+_years,Own_Home,Debt_Consolidation,93119,27.3,17,10,0,1821017,2296910,0,0
Fully_Paid,268906,Short_Term,738,1548272,5_years,Home_Mortgage,Debt_Consolidation,16127.77,10.2,7,14,0,205010,495572,0,0
Fully_Paid,516472,Short_Term,723,3870300,10+_years,Home_Mortgage,Debt_Consolidation,45733.95,29.2,60,12,0,479978,903672,0,0
Fully_Paid,99999999,Short_Term,725,1099245,4_years,Rent,Debt_Consolidation,5908.62,18.7,26,27,0,143868,439516,0,0
Fully_Paid,433400,Long_Term,718,2021220,10+_years,Own_Home,Debt_Consolidation,13794.76,21.9,67,10,0,286254,394570,0,0
Fully_Paid,769626,Long_Term,685,1614202,7_years,Home_Mortgage,Debt_Consolidation,31476.73,27,36,10,0,645221,1064250,0,0
Fully_Paid,754842,Long_Term,668,4190792,2_years,Own_Home,Other,29335.43,15.8,65,9,0,0,0,0,0
Fully_Paid,387596,Long_Term,668,1729532,10+_years,Rent,Debt_Consolidation,15133.5,14.5,63,11,0,271624,467346,0,0
Fully_Paid,184932,Short_Term,736,695191,5_years,Rent,Debt_Consolidation,4605.79,14.1,23,16,0,158992,504394,0,0
Fully_Paid,77726,Short_Term,708,1150716,10+_years,Home_Mortgage,Business_Loan,6022.05,26.8,45,14,0,97774,133188,0,0
Fully_Paid,99999999,Short_Term,712,1221966,10+_years,Home_Mortgage,Debt_Consolidation,18329.3,19.4,9,10,0,365085,629992,0,0
Fully_Paid,423478,Long_Term,641,965010,4_years,Rent,Other,22838.57,9.1,53,7,0,86279,194326,0,0
Not_Paid,442464,Long_Term,744,1834222,10+_years,Home_Mortgage,Debt_Consolidation,27818.85,19.8,24,17,0,316768,541772,0,0
Fully_Paid,129954,Short_Term,736,860453,4_years,Rent,Debt_Consolidation,2918.4,8,51,10,0,104348,468270,0,0
Fully_Paid,220858,Long_Term,730,1256071,5_years,Home_Mortgage,Other,13335.15,16.8,46,9,0,51015,160534,0,0
Fully_Paid,111188,Short_Term,747,1017868,<_1_year,Rent,Buy_a_Car,14614.99,13.8,29,12,0,90098,288948,0,0
Fully_Paid,519662,Long_Term,674,1570787,10+_years,Rent,Debt_Consolidation,29190.46,17.2,16,11,0,389329,482658,0,0
Fully_Paid,325292,Long_Term,708,3146362,8_years,Home_Mortgage,Debt_Consolidation,24148.24,26.2,8,6,0,132829,818048,0,0
Fully_Paid,88770,Short_Term,730,766612,3_years,Rent,Debt_Consolidation,13160.16,22.1,64,12,1,47272,441496,0,0
Fully_Paid,99999999,Short_Term,748,1509968,<_1_year,Own_Home,Debt_Consolidation,28185.93,19.8,3,8,0,143887,277662,0,0
Fully_Paid,99999999,Short_Term,724,830395,3_years,Home_Mortgage,Debt_Consolidation,24773.72,20.1,22,12,0,96995,111320,0,0
Fully_Paid,99999999,Short_Term,715,1042074,10+_years,Rent,Debt_Consolidation,11028.55,37.6,14,8,1,152874,199584,1,0
Fully_Paid,387992,Long_Term,684,1545137,6_years,Home_Mortgage,Debt_Consolidation,23305.97,38,45,17,0,357979,524018,0,0
Fully_Paid,99999999,Short_Term,737,886027,<_1_year,Rent,Buy_a_Car,2148.71,29.1,44,3,0,45087,74162,0,0
Fully_Paid,538670,Long_Term,741,1057939,10+_years,Rent,Debt_Consolidation,19483.55,22.4,40,5,0,178847,389268,0,0
Fully_Paid,135080,Short_Term,731,1205569,1_year,Own_Home,Other,13462.07,13.8,4,5,0,105488,146278,0,0
Not_Paid,193490,Short_Term,728,2320850,1_year,Rent,Debt_Consolidation,31718.22,25.6,36,10,0,212420,386738,0,0
Fully_Paid,608432,Long_Term,646,3565597,3_years,Rent,Other,42490.08,19.3,22,16,0,828628,1366750,0,0
Fully_Paid,314424,Short_Term,741,615182,10+_years,Home_Mortgage,Debt_Consolidation,10611.69,30.5,49,13,1,298794,814088,0,1
Not_Paid,398376,Long_Term,6660,1051270,7_years,Rent,Buy_House,1682.07,14.7,80,6,0,81092,331826,0,0
Not_Paid,156706,Short_Term,747,1005290,10+_years,Rent,Debt_Consolidation,9801.53,13,51,6,0,131955,485078,0,0
Fully_Paid,99999999,Short_Term,674,1057217,4_years,Rent,Other,7330.01,18.5,65,9,0,257963,436062,0,0
Fully_Paid,61710,Short_Term,748,837501,1_year,Rent,Debt_Consolidation,10810.81,39.2,14,10,0,56525,259754,0,0
Not_Paid,520190,Long_Term,737,1553668,1_year,Home_Mortgage,Home_Improvements,22398.53,32.1,30,16,0,302290,2713326,0,0
Fully_Paid,652674,Long_Term,734,1943700,1_year,Home_Mortgage,Debt_Consolidation,43085.35,14,52,10,0,555370,1050764,0,0
Fully_Paid,258544,Long_Term,709,1209445,10+_years,Home_Mortgage,Debt_Consolidation,13606.09,19,20,5,2,24719,32318,1,0
Fully_Paid,425436,Long_Term,716,1607742,10+_years,Home_Mortgage,Debt_Consolidation,31618.85,19.4,77,14,0,249793,319572,0,0
Fully_Paid,99999999,Short_Term,730,1137036,10+_years,Home_Mortgage,Debt_Consolidation,23024.96,20.2,46,7,0,787873,956274,0,0
Fully_Paid,218680,Short_Term,732,1303134,10+_years,Home_Mortgage,Debt_Consolidation,9046.09,26,10,12,1,232313,612766,0,1
Fully_Paid,760694,Long_Term,660,2308728,<_1_year,Home_Mortgage,Debt_Consolidation,44673.75,21.5,32,16,0,298794,621148,0,0
Fully_Paid,262724,Short_Term,739,1380350,10+_years,Home_Mortgage,Debt_Consolidation,28066.99,12.8,25,20,0,409260,801834,0,0
Not_Paid,628760,Long_Term,699,1958729,6_years,Home_Mortgage,Debt_Consolidation,52232.52,20.5,35,13,0,255607,433312,0,0
Fully_Paid,751212,Long_Term,709,1839675,10+_years,Home_Mortgage,Debt_Consolidation,24068.82,21.8,43,10,0,392977,552200,0,0
Fully_Paid,162800,Short_Term,711,521417,5_years,Rent,Debt_Consolidation,13513.37,26.3,11,6,0,213598,254430,0,0
Fully_Paid,186186,Short_Term,734,1040516,3_years,Home_Mortgage,Debt_Consolidation,11705.71,11.4,48,8,0,180766,245388,0,0
Fully_Paid,608432,Long_Term,646,3565597,3_years,Rent,Other,42490.08,19.3,22,16,0,828628,1366750,0,0
Fully_Paid,99999999,Long_Term,726,2840025,2_years,Rent,Debt_Consolidation,18767.82,13.5,22,23,0,262200,541156,0,0
Fully_Paid,332618,Short_Term,739,2068207,6_years,Rent,Debt_Consolidation,17924.41,17.6,66,5,0,213598,277266,0,0
Fully_Paid,348040,Long_Term,671,838850,6_years,Own_Home,Debt_Consolidation,11254.46,13.6,7,7,0,651643,756800,0,0
Fully_Paid,194128,Short_Term,720,1024328,6_years,Home_Mortgage,Other,8117.75,15.2,39,11,0,59964,277750,0,0
Fully_Paid,501094,Short_Term,738,1128942,<_1_year,Home_Mortgage,Debt_Consolidation,18815.7,18.4,80,11,0,142367,530024,0,0
Fully_Paid,219340,Short_Term,722,681948,10+_years,Rent,Debt_Consolidation,8581.16,14.1,80,9,0,94886,241472,0,0
Fully_Paid,99999999,Short_Term,740,1606450,<_1_year,Home_Mortgage,Debt_Consolidation,31995.05,16.9,6,17,0,295792,604054,0,0
Fully_Paid,91102,Short_Term,703,749284,1_year,Home_Mortgage,Debt_Consolidation,9178.71,12.2,26,11,0,35530,147466,0,0
Fully_Paid,99999999,Short_Term,735,1628604,10+_years,Rent,Other,8943.68,23.6,66,8,3,40185,133716,0,0
